bankId,bankname,bankstate,year,public,totalassets,auditorname,auditorstate
1104923,EXTRACO CORP,TX,2008,0,1084551,"CAWTHRON, WOMACK, AND COKER",TX
1104923,EXTRACO CORP,TX,2009,0,1182260,"CAWTHRON, WOMACK, AND COKER",TX
1104923,EXTRACO CORP,TX,2010,0,1159619,"CAWTHRON, WOMACK, AND COKER",TX
1104923,EXTRACO CORP,TX,2011,0,1193993,"COKER, WOMMACK AND COMPANY, P.C.",TX
1104923,EXTRACO CORP,TX,2012,0,1229644,"COKER, WOMMACK, AND COMPANY, P.C.",TX
1104923,EXTRACO CORP,TX,2013,0,1208800,"COKER, WOMMACK, AND COMPANY, P.C.",TX
1104923,EXTRACO CORP,TX,2014,0,1308038,COKER WOMMACK AND COMPANY PC,TX
1104923,EXTRACO CORP,TX,2015,0,1374965,"Coker, Wommack, and Company PC",TX
1105162,LAREDO NAT BSHRS,TX,2005,0,4147469,PRICEWATERHOUSECOOPERS LLP,TX
1105162,BBVA USA BSHRS,TX,2006,0,4477327,PRICEWATERHOUSECOOPERS LLP,TX
1105425,STERLING BSHRS,TX,2005,1,3748466,"DELOITTE & TOUCHE, LLP",TX
1105425,STERLING BSHRS,TX,2006,1,4119955,DELOITTE & TOUCHE LLP,TX
1105425,STERLING BSHRS,TX,2007,1,4541980,"DELOITTE & TOUCHE, LLP",TX
1105425,STERLING BSHRS,TX,2008,1,5084973,DELOITTE & TOUCHE LLP,TX
1105425,STERLING BSHRS,TX,2009,1,4940185,"DELOITTE & TOUCHE, LLP",TX
1105425,STERLING BSHRS,TX,2010,1,5193749,DELOITTE & TOUCHE,OH
1106516,FIRST NB GROUP,TX,2005,0,3136731,"BURTON MCCUMBER & CORTEZ, L.L.P.",TX
1106516,FIRST NB GROUP,TX,2006,0,3771294,"BURTON, MCCUMBER & CORTEZ",TX
1106516,FIRST NB GROUP,TX,2007,0,4382165,BURTON MCCUMBER & CORTEZ,TX
1106516,FIRST NB GROUP,TX,2008,0,4195312,BMC,TX
1106516,FIRST NB GROUP,TX,2009,0,3855480,BMC,TX
1106516,FIRST NB GROUP,TX,2010,0,3831637,BURTON MCCUMBER & CORTEZ,TX
1106516,FIRST NB GROUP,TX,2011,0,3522142,BMC,TX
1106516,FIRST NB GROUP,TX,2012,0,3283121,"BURTON MCCUMBER & CORTEZ, LLP",TX
1106879,BROADWAY BSHRS,TX,2005,0,1717543,PADGETT STRATEMANN & CO. LLP.,TX
1106879,BROADWAY BSHRS,TX,2006,0,1770105,PADGETT STRATEMANN & CO. LLP.,TX
1106879,BROADWAY BSHRS,TX,2007,0,1792132,PADGETT STRATEMANN & CO. LLP.,TX
1106879,BROADWAY BSHRS,TX,2008,0,1887546,PADGETT STRATEMANN & CO. LLP,TX
1106879,BROADWAY BSHRS,TX,2009,0,2203541,PADGETT STRATEMANN & CO. LLP,TX
1106879,BROADWAY BSHRS,TX,2010,0,2353781,"PADGETT STRATEMANN & CO., LLP",TX
1106879,BROADWAY BSHRS,TX,2011,0,2477466,PADGETT STRATEMANN & CO,TX
1106879,BROADWAY BSHRS,TX,2012,0,2821688,PADGETT STRATEMANN & CO,TX
1106879,BROADWAY BSHRS,TX,2013,0,2908832,PADGETT STATEMANN & CO,TX
1106879,BROADWAY BSHRS,TX,2014,0,3217760,PADGETT STRATEMANN AND CO,TX
1106879,BROADWAY BSHRS,TX,2015,0,3263535,Padgett Stratemann and Co,TX
1107205,AMARILLO NAT BC,TX,2005,0,1862452,"JOHNSON & SHELDON, PC",TX
1107205,AMARILLO NAT BC,TX,2006,0,2178375,"JOHNSON & SHELDON, P.C.",TX
1107205,AMARILLO NAT BC,TX,2007,0,2635996,"JOHNSON & SHELDON, P.C.",TX
1107205,AMARILLO NAT BC,TX,2008,0,2715857,"JOHNSON & SHELDON, PC",TX
1107205,AMARILLO NAT BC,TX,2009,0,2796347,"JOHNSON & SHELDON, PC",TX
1107205,AMARILLO NAT BC,TX,2010,0,2790651,"JOHNSON & SHELDON, PC",TX
1107205,AMARILLO NAT BC,TX,2011,0,3168689,"JOHNSON & SHELDON, PC",TX
1107205,AMARILLO NAT BC,TX,2012,0,3618347,"JOHNSON & SHELDON, PC",TX
1107205,AMARILLO NAT BC,TX,2013,0,3779373,"JOHNSON & SHELDON, PC",TX
1107205,AMARILLO NAT BC,TX,2014,0,3908212,"JOHNSON AND SHELDON, PC",TX
1107205,AMARILLO NAT BC,TX,2015,0,3838126,"Johnson and Sheldon, PC",TX
1107522,MOODY BSHRS,TX,2005,0,865335,"DRDA, P.C.",TX
1107522,MOODY BSHRS,TX,2006,0,953983,"DRDA, P.C.",TX
1107522,MOODY BSHRS,TX,2007,0,832339,"DRDA, P.C.",TX
1107522,MOODY BSHRS,TX,2008,0,836450,"DRDA, P.C.",TX
1107522,MOODY BSHRS,TX,2009,0,927164,"DRDA, P.C.",TX
1107522,MOODY BSHRS,TX,2010,0,925836,"DRDA, P.C.",TX
1107522,MOODY BSHRS,TX,2011,0,866360,"DRDA, P. C.",TX
1107522,MOODY BSHRS,TX,2012,0,951432,"DRDA, PLLC",TX
1107522,MOODY BSHRS,TX,2013,0,965220,"BKD, LLP",TX
1107522,MOODY BSHRS,TX,2014,0,1065117,"BKD, LLP",TX
1107522,MOODY BSHRS,TX,2015,0,1106451,"BKD, LLP",TX
1107821,ALAMO CORP OF TX,TX,2005,0,312219,SMITH FANKHAUSER VOIGHT & WATSON PLLC,TX
1108097,FIRST CMNTY BSHRS,TX,2005,0,793198,"HAM, LANGSTON & BREZINA, LLP",TX
1108097,FIRST CMNTY BSHRS,TX,2006,0,876957,"HAM, LANGSTON & BREZINA, LLP",TX
1108097,FIRST CMNTY BSHRS,TX,2007,0,948537,"HAM, LANGSTON & BREZINA",TX
1108097,FIRST CMNTY BSHRS,TX,2008,0,1015212,"HAM, LANGSTON & BREZINA LLP",TX
1108097,FIRST CMNTY BSHRS,TX,2009,0,1093068,"HAM, LANGSTON, & BREZINA LLP",TX
1108097,FIRST CMNTY BSHRS,TX,2010,0,1156515,"HAM, LANGSTON, & BREZINA LLP",TX
1108097,FIRST CMNTY BSHRS,TX,2011,0,1165864,"HAM, LANGSTON, & BREZINA LLP",TX
1108097,FIRST CMNTY BSHRS,TX,2012,0,1267593,"HAM, LANGSTON, & BREZINA LLP",TX
1108097,FIRST CMNTY BSHRS,TX,2013,0,1368361,"HAM, LANGSTON, & BREZINA LLP",TX
1108097,FIRST CMNTY BSHRS,TX,2014,0,1549212,"HAM, LANGSTON, AND BREZINA LLP",TX
1108097,FIRST CMNTY BSHRS,TX,2015,0,1663396,"HAM, LANGSTON, BREZINA LLP",TE
1108163,PLAINS BC,TX,2008,0,828805,BOLINGER SEGARS GILBERT & MOSS LLP,TX
1108163,PLAINS BC,TX,2009,0,897672,"BOLINGER, SEGARS, GILBERT & MOSS",TX
1108163,PLAINS BC,TX,2010,0,1010065,"BOLINGER, SEGARS, GILBERT & MOSS",TX
1108163,PLAINS BC,TX,2011,0,1082319,"BOLINGER, SEGARS, GILBERT & MOSS",TX
1108163,PLAINS BC,TX,2012,0,1159654,"BOLINGER, SEGARS, GILBERT & MOSS",TX
1108163,PLAINS BC,TX,2013,0,1139941,"BOLINGER, SEGARS, GILBERT & MOSS",TX
1108163,PLAINS BC,TX,2014,0,1176448,"BOLINGER, SEGARS, GILBERT MOSS LLP",TX
1108163,PLAINS BC,TX,2015,0,1158793,"Bolinger, Segars, Gilbert, Moss LLP",TX
1108350,AUSTIN BC,TX,2005,0,746215,PAYNE FALKNER SMITH & JONES PC,TX
1108350,AUSTIN BC,TX,2006,0,798203,"PAYNE, FALKNER, SMITH & JONES PC",TX
1108350,AUSTIN BC,TX,2007,0,811935,PAYNE SMITH & JONES PC,TX
1108350,AUSTIN BC,TX,2008,0,1047993,PAYNE SMITH & JONES PC,TX
1108350,AUSTIN BC,TX,2009,0,1042372,PAYNE & SMITH LLC,TX
1108350,AUSTIN BC,TX,2010,0,1246288,PAYNE & SMITH LLC,TX
1108350,AUSTIN BC,TX,2011,0,1329488,PAYNE & SMITH LLC,TX
1108350,AUSTIN BC,TX,2012,0,1409131,PAYNE & SMITH LLC,TX
1108350,AUSTIN BC,TX,2013,0,1441167,PAYNE & SMITH LLC,TX
1108350,AUSTIN BC,TX,2014,0,1533847,PAYNE AND SMITH LLC,TX
1108350,AUSTIN BC,TX,2015,0,1572525,Payne & Smith LLC,TX
1108707,FIRSTPERRYTON BC,TX,2005,0,532067,"MCGLADREY & PULLEN, LLP",TX
1108707,FIRSTPERRYTON BC,TX,2006,0,638677,"MCGLADREY & PULLEN, LLP",TX
1108707,FIRSTPERRYTON BC,TX,2007,0,660366,"MCGLADREY & PULLEN, LLP",TX
1108707,FIRSTPERRYTON BC,TX,2008,0,685599,"MCGLADREY & PULLEN, LLP",TX
1108707,FIRSTPERRYTON BC,TX,2009,0,702019,"MCGLADREY & PULLEN, LLP",TX
1108707,FIRSTPERRYTON BC,TX,2010,0,751184,MCGLADREY & PULLEN,TX
1108707,FIRSTPERRYTON BC,TX,2011,0,825993,MCGLADREY & PULLEN,TX
1108707,FIRSTPERRYTON BC,TX,2012,0,875225,PAYNE & SMITH LLC,TX
1108707,FIRSTPERRYTON BC,TX,2013,0,963592,"PAYNE & SMITH, LLC",TX
1108707,FIRSTPERRYTON BC,TX,2014,0,999015,"PAYNE AND SMITH, LLC",TX
1108707,FIRSTPERRYTON BC,TX,2015,0,948877,"Payne Smith, LLC",TX
1109094,INDEPENDENT BKR FC,TX,2005,0,1450902,MCGLADEREY & PULLEN,TX
1109094,INDEPENDENT BKR FC,TX,2006,0,1606849,MCGLADERY & PULLEN,TX
1109094,INDEPENDENT BKR FC,TX,2007,0,1863027,MCGLADERY & PULLEN,TX
1109094,INDEPENDENT BKR FC,TX,2008,0,2044713,MCGLADERY & PULLEN,TX
1109094,INDEPENDENT BKR FC,TX,2009,0,1991194,MCGLADERY & PULLEN,TX
1109094,INDEPENDENT BKR FC,TX,2010,0,2289301,MCGLADREY & PULLEN,TX
1109094,INDEPENDENT BKR FC,TX,2011,0,2519267,MCGLADREY & PULLEN,TX
1109094,INDEPENDENT BKR FC,TX,2012,0,2590432,MCGLADREY & PULLEN,TX
1109094,INDEPENDENT BKR FC,TX,2013,0,2188247,BKD,TX
1109094,INDEPENDENT BKR FC,TX,2014,0,2184161,BKD,TX
1109094,INDEPENDENT BKR FC,TX,2015,0,2568732,BKD,TX
1109290,JEFFERSON BSHRS,TX,2005,0,595186,"PADGETT, STRATEMANN & CO., LLP.",TX
1109290,JEFFERSON BSHRS,TX,2006,0,628002,"HARPER & PEARSON COMPANY, P.C.",TX
1109290,JEFFERSON BSHRS,TX,2007,0,684191,HARPER & PEARSON,TX
1109290,JEFFERSON BSHRS,TX,2008,0,654284,HARPER & PEARSON,TX
1109290,JEFFERSON BSHRS,TX,2009,0,689772,HARPER & PEARSON,TX
1109290,JEFFERSON BSHRS,TX,2010,0,772856,HARPER & PEARSON,TX
1109290,JEFFERSON BSHRS,TX,2011,0,953578,HARPER & PEARSON,TX
1109290,JEFFERSON BSHRS,TX,2012,0,1121903,HARPER & PEARSON,TX
1109290,JEFFERSON BSHRS,TX,2013,0,1189244,"HARPER & PEARSON, LLC",TX
1109290,JEFFERSON BSHRS,TX,2014,0,1452013,HARPER PEARSON,TX
1109290,JEFFERSON BSHRS,TX,2015,0,1614120,Harper  Pearson,TX
1109599,PROSPERITY BSHRS,TX,2005,1,3593056,"DELOITTE & TOUCHE, LLP",TX
1109599,PROSPERITY BSHRS,TX,2006,1,4596212,"DELOITTE & TOUCHE, LLP",TX
1109599,PROSPERITY BSHRS,TX,2007,1,6375512,"DELOITTE & TOUCH, LLP",TX
1109599,PROSPERITY BSHRS,TX,2008,1,9081436,"DELOITTE &TOUCHE, LLP",TX
1109599,PROSPERITY BSHRS,TX,2009,1,8855188,DELOITTE & TOUCHE LLP,TX
1109599,PROSPERITY BSHRS,TX,2010,1,9482566,"DELOITTE & TOUCHE, LLP",TX
1109599,PROSPERITY BSHRS,TX,2011,1,9826111,"DELOITTE & TOUCH, LLP",TX
1109599,PROSPERITY BSHRS,TX,2012,1,14601394,"DELOITTE &F TOUCH, LLP",TX
1109599,PROSPERITY BSHRS,TX,2013,1,18651693,"DELOITTE & TOUCH, LLP",TX
1109599,PROSPERITY BSHRS,TX,2014,1,21519443,"DELOITTE AND TOUCH, LLP",TX
1109599,PROSPERITY BSHRS,TX,2015,1,22039116,"DELOITTE & TOUCH, LLP",TX
1109656,TEXAS RGNL BSHRS,TX,2005,1,6588319,KPMG LLP,TX
1109656,TEXAS RGNL BSHRS,TX,2006,1,8574060,PRICEWATERHOUSE COOPERS,TX
1109946,CENTURY BSHRS,TX,2005,0,924683,"THOMAS & THOMAS, LLP",AR
1109946,CENTURY BSHRS,TX,2006,0,1208218,THOMAS & THOMAS LLP,AR
1109946,CENTURY BSHRS,TX,2007,0,1337003,THOMAS & THOMAS LLP,AR
1109964,AMERICAN BK HOLDING CORP,TX,2005,0,749640,COLLIER JOHNSON & WOODS,TX
1109964,AMERICAN BK HOLDING CORP,TX,2006,0,788429,"COLLIER, JOHNSON & WOODS PC",TX
1109964,AMERICAN BK HOLDING CORP,TX,2007,0,864239,"COLLIER, JOHNSON & WOODS PC",TX
1109964,AMERICAN BK HOLDING CORP,TX,2008,0,861131,"COLLIER, JOHNSON & WOODS PC",TX
1109964,AMERICAN BK HOLDING CORP,TX,2009,0,873823,"COLLIER,JOHNSON & WOODS PC",TX
1109964,AMERICAN BK HOLDING CORP,TX,2010,0,954702,COLLIER JOHNSON & WOODS,TX
1109964,AMERICAN BK HOLDING CORP,TX,2011,0,1059169,COLLIER JOHNSON & WOODS,TX
1109964,AMERICAN BK HOLDING CORP,TX,2012,0,1148507,"COLLIER, JOHNSON & WOODS",TX
1109964,AMERICAN BK HOLDING CORP,TX,2013,0,1205154,"COLLIER, JOHNSON & WOODS",TX
1109964,AMERICAN BK HOLDING CORP,TX,2014,0,1275204,PADGETT STRATEMANN,TX
1109964,AMERICAN BK HOLDING CORP,TX,2015,0,1302816,Padgett Stratemann,TX
1109991,NORTH AMER BSHRS,TX,2005,0,1498920,MCGLADREY & PULLEN,TX
1109991,NORTH AMER BSHRS,TX,2006,0,1598078,MCGLADREY & PULLEN,TX
1109991,NORTH AMER BSHRS,TX,2007,0,1688626,MCGLADREY & PULLEN,TX
1109991,NORTH AMER BSHRS,TX,2008,0,1749653,MCGLADREY & PULLEN,TX
1109991,NORTH AMER BSHRS,TX,2009,0,1851600,BKD,OK
1109991,NORTH AMER BSHRS,TX,2010,0,1860768,BKD,OK
1109991,NORTH AMER BSHRS,TX,2011,0,1918188,BKD,OK
1109991,NORTH AMER BSHRS,TX,2012,0,2023031,BKD,OK
1109991,NORTH AMER BSHRS,TX,2013,0,2084657,BKD,OK
1109991,NORTH AMER BSHRS,TX,2014,0,2199214,BKD,OK
1109991,NORTH AMER BSHRS,TX,2015,0,2349444,BKD,OK
1110269,HOUSTON CITY BSHRS,TX,2005,0,167679,"HARPER & PEARSON COMPANY, P.C.",TX
1111088,CENTURY BC,MA,2005,1,1728769,KPMG LLP,MA
1111088,CENTURY BC,MA,2006,1,1644290,KPMG LLP,MA
1111088,CENTURY BC,MA,2007,1,1680281,KPMG LLP,MA
1111088,CENTURY BC,MA,2008,1,1801566,KPMG LLP,MA
1111088,CENTURY BC,MA,2009,1,2254035,KPMG,MA
1111088,CENTURY BC,MA,2010,1,2441684,KPMG,MA
1111088,CENTURY BC,MA,2011,1,2743225,KPMG LLC,MA
1111088,CENTURY BC,MA,2012,1,3086209,KPMG LLP,MA
1111088,CENTURY BC,MA,2013,1,3431154,KPMG,MA
1111088,CENTURY BC,MA,2014,1,3624036,KPMG,MA
1111088,CENTURY BC,MA,2015,1,3947441,KPMG LLP,MA
1111435,STATE STREET CORP,MA,2005,1,97995766,ERNST & YOUNG LLP,MA
1111435,STATE STREET CORP,MA,2006,1,107385095,ERNST & YOUNG LLP,MA
1111435,STATE STREET CORP,MA,2007,1,142936851,ERNST & YOUNG LLP,MA
1111435,STATE STREET CORP,MA,2008,1,176632334,"ERNST & YOUNG, LLP",MA
1111435,STATE STREET CORP,MA,2009,1,156755765,ERNST & YOUNG LLP,MA
1111435,STATE STREET CORP,MA,2010,1,158890975,ERNST & YOUNG LLP,MA
1111435,STATE STREET CORP,MA,2011,1,216435818,"ERNST & YOUNG, LLP",MA
1111435,STATE STREET CORP,MA,2012,1,222229483,"ERNST & YOUNG, LLP",MA
1111435,STATE STREET CORP,MA,2013,1,243028090,"ERNST & YOUNG, LLP",MA
1111435,STATE STREET CORP,MA,2014,1,274119072,"ERNST AND YOUNG, LLP",MA
1111435,STATE STREET CORP,MA,2015,1,245198879,"Ernst  & Young, LLP",MA
1114605,CHITTENDEN CORP,VT,2005,1,6561893,PRICEWATERHOUSECOOPERS,NY
1114605,CHITTENDEN CORP,VT,2006,1,6544970,PRICE WATERHOUSE COOPERS,NY
1114605,CHITTENDEN CORP,VT,2007,1,7435372,PRICE WATERHOUSE COOPERS,NY
1115013,CAMBRIDGE BC,MA,2005,0,743124,PRICEWATERHOUSECOOPERS,MA
1115013,CAMBRIDGE BC,MA,2006,0,773013,KPMG,MA
1115013,CAMBRIDGE BC,MA,2007,0,849588,KPMG,MA
1115013,CAMBRIDGE BC,MA,2008,0,917212,KPMG,MA
1115013,CAMBRIDGE BC,MA,2009,0,1018949,KPMG,MA
1115013,CAMBRIDGE BC,MA,2010,0,1130988,KPMG,MA
1115013,CAMBRIDGE BC,MA,2011,0,1275861,KPMG,MA
1115013,CAMBRIDGE BC,MA,2012,0,1416988,KPMG,MA
1115013,CAMBRIDGE BC,MA,2013,0,1533711,KPMG,MA
1115013,CAMBRIDGE BC,MA,2014,0,1573693,KPMG,MA
1115013,CAMBRIDGE BC,MA,2015,0,1706202,KPMG,NY
1115349,WASHINGTON TR BC,RI,2005,1,2402380,KPMG LLP,RI
1115349,WASHINGTON TR BC,RI,2006,1,2399589,KPMG LLP,RI
1115349,WASHINGTON TR BC,RI,2007,1,2541128,KPMG LLP,RI
1115349,WASHINGTON TR BC,RI,2008,1,2965859,KPMG LLP,RI
1115349,WASHINGTON TR BC,RI,2009,1,2885065,KPMG LLP,RI
1115349,WASHINGTON TR BC,RI,2010,1,2910262,KPMG LLP,RI
1115349,WASHINGTON TR BC,RI,2011,1,3064847,KPMG LLP,RI
1115349,WASHINGTON TR BC,RI,2012,1,3073786,KPMG LLP,RI
1115349,WASHINGTON TR BC,RI,2013,1,3189652,KPMG LLP,RI
1115349,WASHINGTON TR BC,RI,2014,1,3587732,KPMG LLP,RI
1115349,WASHINGTON TR BC,RI,2015,1,3772688,KPMG LLP,RI
1115367,WESTBANK CORP,MA,2005,1,808707,DELOITTE,CT
1115385,BAR HARBOR BSHRS,ME,2005,1,747945,KPMG,NY
1115385,BAR HARBOR BSHRS,ME,2006,1,824877,KPMG,NY
1115385,BAR HARBOR BSHRS,ME,2007,1,889472,KPMG,NY
1115385,BAR HARBOR BSHRS,ME,2008,1,972288,KPMG,NY
1115385,BAR HARBOR BSHRS,ME,2009,1,1072381,KPMG,NY
1115385,BAR HARBOR BSHRS,ME,2010,1,1117933,KPMG,NY
1115385,BAR HARBOR BSHRS,ME,2011,1,1167466,KPMG,NY
1115385,BAR HARBOR BSHRS,ME,2012,1,1302935,KPMG,MA
1115385,BAR HARBOR BSHRS,ME,2013,1,1373893,KPMG,MA
1115385,BAR HARBOR BSHRS,ME,2014,1,1459320,KPMG,MA
1115385,BAR HARBOR BSHRS,ME,2015,1,1580055,RSM,MA
1115424,UNION BSHRS CO,ME,2005,1,529864,BERRY DUNN MCNEIL & PARKER,ME
1115424,UNION BSHRS CO,ME,2006,1,550882,BERRY DUNN MCNEIL & PARKER,ME
1115424,UNION BSHRS CO,ME,2007,1,546917,BERRY DUNN MCNEIL & PARKER,ME
1116609,UNIVEST CORP OF PA,PA,2005,1,1769309,KPMG LLP,PA
1116609,UNIVEST CORP OF PA,PA,2006,1,1929501,KPMG LLP,PA
1116609,UNIVEST CORP OF PA,PA,2007,1,1972505,KPMG LLP,PA
1116609,UNIVEST CORP OF PA,PA,2008,1,2084797,KPMG LLC,PA
1116609,UNIVEST CORP OF PA,PA,2009,1,2085421,KPMG LLC,PA
1116609,UNIVEST CORP OF PA,PA,2010,1,2133893,KPMG LLC,PA
1116609,UNIVEST CORP OF PA,PA,2011,1,2206839,KPMG LLC,PA
1116609,UNIVEST CORP OF PA,PA,2012,1,2304841,KPMG LLC,PA
1116609,UNIVEST CORP OF PA,PA,2013,1,2191559,KPMG LLC,PA
1116609,UNIVEST CORP OF PA,PA,2014,1,2235321,KPMG,PA
1116609,UNIVEST CORP OF PA,PA,2015,1,2879451,KPMG,PA
1117026,NATIONAL PENN BSHRS,PA,2005,1,4600609,GRANT THORNTON LLP,PA
1117026,NATIONAL PENN BSHRS,PA,2006,1,5456511,"GRANT THORNTON, LLP",PA
1117026,NATIONAL PENN BSHRS,PA,2007,1,5824421,GRANT THORNTON LLP,PA
1117026,NATIONAL PENN BSHRS,PA,2008,1,9403431,GRANT THORNTON,PA
1117026,NATIONAL PENN BSHRS,PA,2009,1,9483910,GRANT THORTON,PA
1117026,NATIONAL PENN BSHRS,PA,2010,1,8844620,KPMG,PA
1117026,NATIONAL PENN BSHRS,PA,2011,1,8486281,KPMG,PA
1117026,NATIONAL PENN BSHRS,PA,2012,1,8529522,KPMG LLP,PA
1117026,NATIONAL PENN BSHRS,PA,2013,1,8591848,KPMG,PA
1117026,NATIONAL PENN BSHRS,PA,2014,1,9750865,KPMG,PA
1117026,NATIONAL PENN BSHRS,PA,2015,1,9598902,KPMG,PA
1117129,FULTON FNCL CORP,PA,2005,1,12407481,"KPMG, LLP",PA
1117129,FULTON FNCL CORP,PA,2006,1,14918964,"KPMG, LLP",PA
1117129,FULTON FNCL CORP,PA,2007,1,15923098,"KPMG, LLP",PA
1117129,FULTON FNCL CORP,PA,2008,1,16185106,"KPMG, LLP",PA
1117129,FULTON FNCL CORP,PA,2009,1,16635635,"KPMG, LLP",PA
1117129,FULTON FNCL CORP,PA,2010,1,16275254,"KPMG, LLP",PA
1117129,FULTON FNCL CORP,PA,2011,1,16345173,"KPMG, LLP",PA
1117129,FULTON FNCL CORP,PA,2012,1,16509261,"KPMG, LLP",PA
1117129,FULTON FNCL CORP,PA,2013,1,16908633,"KPMG, LLP",PA
1117129,FULTON FNCL CORP,PA,2014,1,17083180,"KPMG, LLP",PA
1117129,FULTON FNCL CORP,PA,2015,1,17867010,"KPMG, LLP",PA
1117156,SUSQUEHANNA BSHRS,PA,2005,1,7466007,PRICEWATERHOUSECOOPERS LLP,PA
1117156,SUSQUEHANNA BSHRS,PA,2006,1,8225134,PRICEWATERHOUSECOOPERS LLC,VA
1117156,SUSQUEHANNA BSHRS,PA,2007,1,13077994,PRICEWATERHOUSECOOPERS LLC,VA
1117156,SUSQUEHANNA BSHRS,PA,2008,1,13682988,PRICEWATERHOUSECOOPERS LLC,VA
1117156,SUSQUEHANNA BSHRS,PA,2009,1,13689262,PRICEWATERHOUSECOOPERS LLC,VA
1117156,SUSQUEHANNA BSHRS,PA,2010,1,13954085,PRICEWATERHOUSECOOPERS LLC,VA
1117156,SUSQUEHANNA BSHRS,PA,2011,1,14974789,PRICEWATERHOUSECOOPERS LLC,VA
1117156,SUSQUEHANNA BSHRS,PA,2012,1,18037667,PRICEWATERHOUSECOOPERS LLC,VA
1117156,SUSQUEHANNA BSHRS,PA,2013,1,18473488,PRICEWATERHOUSECOOPERS,VA
1117156,SUSQUEHANNA BSHRS,PA,2014,1,18661390,PRICEWATERHOUSE COOPERS,VA
1117192,HARLEYSVILLE NAT CORP,PA,2005,1,3117359,GRANT THORTON LLP,PA
1117192,HARLEYSVILLE NAT CORP,PA,2006,1,3249828,GRANT THORTON LLP,PA
1117192,HARLEYSVILLE NAT CORP,PA,2007,1,3903001,GRANT THORNTON LLP,PA
1117192,HARLEYSVILLE NAT CORP,PA,2008,1,5490509,GRANT THORTON LLP,PA
1117192,HARLEYSVILLE NAT CORP,PA,2009,1,5187797,GRANT THORNTON LLP,PA
1117259,OMEGA FNCL CORP,PA,2005,1,1947386,"ERNST & YOUNG, LLP",PA
1117259,OMEGA FNCL CORP,PA,2006,1,1819544,"ERNST & YOUNG, LLP",PA
1117259,OMEGA FNCL CORP,PA,2007,1,1790332,"ERNST & YOUNG, LLP",PA
1117316,AMERISERV FNCL,PA,2005,1,880176,"DELOITTE & TOUCHE, LLP",PA
1117316,AMERISERV FNCL,PA,2006,1,895992,S.R. SNODGRASS,PA
1117316,AMERISERV FNCL,PA,2007,1,904878,S.R. SNODGRASS,PA
1117316,AMERISERV FNCL,PA,2008,1,966929,S.R. SNODGRASS,PA
1117316,AMERISERV FNCL,PA,2009,1,970026,S.R. SNODGRASS,PA
1117316,AMERISERV FNCL,PA,2010,1,948974,S. R. SNODGRASS,PA
1117316,AMERISERV FNCL,PA,2011,1,976356,S. R. SNODGRASS,PA
1117316,AMERISERV FNCL,PA,2012,1,1000992,S.R. SNODGRASS,PA
1117316,AMERISERV FNCL,PA,2013,1,1056036,S.R. SNODGRASS,PA
1117316,AMERISERV FNCL,PA,2014,1,1089263,S.R. SNODGRASS,PA
1117316,AMERISERV FNCL,PA,2015,1,1148922,S.R. Snodgrass,PA
1117464,ACNB CORP,PA,2005,1,945136,BEAR MILLER COMPANY LLP,PA
1117464,ACNB CORP,PA,2006,1,964757,BEARD MILLER COMPANY LLP,PA
1117464,ACNB CORP,PA,2007,1,926665,BEARD MILLER COMPANY LLP,PA
1117464,ACNB CORP,PA,2008,1,976679,BEARD MILLER COMPANY LLP,PA
1117464,ACNB CORP,PA,2009,1,961904,PARENTEBEARD LLC,PA
1117464,ACNB CORP,PA,2010,1,968667,PARENTE BEARD LLC,PA
1117464,ACNB CORP,PA,2011,1,1004823,PARENTEBEARD LLC,PA
1117464,ACNB CORP,PA,2012,1,1049995,PARENTEBEARD LLC,PA
1117464,ACNB CORP,PA,2013,1,1046047,BDO,PA
1117464,ACNB CORP,PA,2014,1,1089808,BDO USA LLP,PA
1117464,ACNB CORP,PA,2015,1,1147925,BDO USA LLP,PA
1117679,COMMERCE BC,NJ,2005,1,38496335,ERNST & YOUNG LLP,PA
1117679,COMMERCE BC,NJ,2006,1,45307191,ERNST & YOUNG LLP,PA
1117679,COMMERCE BC,NJ,2007,1,49372382,ERNST & YOUNG LLP,PA
1117688,PENNS WOODS BC,PA,2005,1,568668,"S.R. SNODGRASS, A.C",PA
1117688,PENNS WOODS BC,PA,2006,1,592285,S.R. SNODGRASS,PA
1117688,PENNS WOODS BC,PA,2007,1,628138,S. R. SNODGRASS,PA
1117688,PENNS WOODS BC,PA,2008,1,652803,S. R. SNODGRASS,PA
1117688,PENNS WOODS BC,PA,2009,1,676204,"S.R. SNODGRASS, A.C.",PA
1117688,PENNS WOODS BC,PA,2010,1,691688,"SR SNODGRASS, AC",PA
1117688,PENNS WOODS BC,PA,2011,1,763953,S. R. SNODGRASS,PA
1117688,PENNS WOODS BC,PA,2012,1,856535,S.R. SNODGRASS,PA
1117688,PENNS WOODS BC,PA,2013,1,1211995,S.R. SNODGRASS,PA
1117688,PENNS WOODS BC,PA,2014,1,1245011,S. R. SNODGRASS,PA
1117688,PENNS WOODS BC,PA,2015,1,1320057,S.R. Snodgrass,PA
1117709,COMMUNITY BKS,PA,2005,1,3332430,BMC,PA
1117709,COMMUNITY BKS,PA,2006,1,3496370,BMC,PA
1117772,COLUMBIA FNCL CORP,PA,2005,0,263264,BMC,PA
1117772,COLUMBIA FNCL CORP,PA,2006,0,304697,BMC-BEARD MILLER COMPANY,PA
